labels,Text
Education,"Gujarat Secondary and Higher Secondary Education Board (GSHSEB) has identified discrepancies in the internal marks of 105 Class 10 students from 67 schools.

Board ordered an investigation into anomalous internal marks given by schools to its Class 10 students, after finding that some students who failed in the final exams had been awarded 20 out of 20 internal marks.

board changed the exam structure in 2019-20, and introduced 20 internal marks, which included marks for evaluations, notebook submission, and subject enrichment activities.

Board has asked the school principals to submit the answersheets and documents related to the internal marks, and will decide on further action after verifying them"
Education,"Taliban authorities in Afghanistan have arrested at least 18 staff of an international NGO, including an American woman, accusing them of carrying out Christian missionary work.
Staff belong to the International Assistance Mission (IAM), a Swiss-registered group that has been operating in Afghanistan since 1966 and provides health and education services1.
The article cites a government spokesman who said that the staff were arrested from their office in Ghor province, central Afghanistan, and taken to Kabul, after security and intelligence forces obtained documents and audios that showed they were inviting people to join Christianity.
IAM confirmed the arrests and said it had no information about the nature of the allegations. It also said that it values and respects local customs and cultures, and does not provide aid according to political or religious belief.
Not the first time IAM has faced trouble in Afghanistan. In 2010, 10 IAM medics, including eight foreigners, were shot dead in an attack in northern Afghanistan, which was claimed by the Taliban who said they were Christian missionaries and spies."
Education,"Key issues raised by legislators from around the world in a report presented at the G20 summit, which urges the governments of all member countries to prioritize spending on crucial aspects such as ageing, gender equality, human security, and pressing issues.
Prepared by the Asian Forum of Parliamentarians on Population and Development (AFPPD) and the Inter-American Parliamentary Group on Population and Development (IAPG), based on workshops held in New Delhi, India, and Hiroshima, Japan.
Some examples of the challenges faced by different countries in terms of population and development, such as India’s high dropout rates and unemployment among youths, Japan’s ageing population and low birth rate, and China’s gender imbalance and environmental degradation.
Some parliamentarians and experts who stress the importance of addressing these issues for achieving sustainable development and social justice, and who call for more cooperation and dialogue among the G20 countries."
Education,"Warns students and schools not to fall for the fake news of paid sample papers for CBSE board exams, which are being circulated by some private publishers.
CBSE has released practice papers for all major subjects of Classes 10 and 12, which are based on competency-focused education and assessment, and are available for free on the official CBSE website.
CBSE has taken strict action against the entities spreading fake news and links, and has lodged complaints with the Delhi Police Special Cell.
Informs that CBSE has announced guidelines for students, principals and parents to submit the Class 10 and Class 12 registration forms for the 2024 board exams"
Education,"Artificial intelligence (AI) is transforming the field of education by providing personalized and differentiated learning, convenient tutoring and support, interactive feedback and assessment, and innovative content and curriculum.

Some examples of AI applications in education, such as adaptive learning platforms, chatbots, virtual reality, gamification, and data analytics.

Highlights some of the benefits and challenges of AI in education, such as enhancing student engagement and outcomes, reducing teacher workload and bias, improving access and equity, and addressing ethical and social issues."
Education,"Registration process for the Common Admission Test (CAT) 2023, a management entrance exam conducted by the Indian Institute of Management (IIM) Lucknow, will end today, September 13, at 5 pm.

Details of how to apply for CAT 2023, such as visiting the official website iimcat.ac.in, filling the online application form, uploading the required documents, and paying the registration fee.

Eligibility criteria, exam date, admit card date, and other important updates related to CAT 20231. It says that CAT 2023 will be held on November 25 in three sessions across 155 test cities, and that the admit cards will be available from October 25.

Rgistration fee for CAT 2023 is Rs. 1,200 for SC, ST, and PwD candidates, and Rs. 2,400 for other candidates1. It also warns that the fee is non-refundable and that any changes in the application form can be made only till September 16."
Education,"India’s school education sector is facing a grave crisis due to the COVID-19 pandemic, which has increased learning poverty, dropout rates, and inequalities among students.
World Bank’s Global Director for Education Jaime Saavedra, who said that India’s learning poverty has shot up from 54 percent to 70 percent, meaning that more children are unable to attain minimum reading proficiency or are out of school.
Pandemic has caused the second-longest school closures in the world in India, affecting 250 million children in 1.5 million schools. The article notes that girl children have been more adversely impacted than boys, and that many children have been forced to take up jobs or face child marriage and trafficking.
Challenges of online education, which is inaccessible to many children due to lack of internet connectivity, devices, and electricity. The article says that nearly 70 percent of India does not have access to internet connectivity, according to a parliamentary report."
Education,"Opposition-ruled states opposing modi's new education policy.

Opposition-ruled states such as Delhi, Chhattisgarh, Rajasthan, and West Bengal have opposed the New Education Policy (NEP) passed by the Cabinet on July 29, 2020. They have called it an attempt to centralize education and questioned the reason for pushing it during the Covid-19 pandemic 1. The states are now awaiting parliamentary scrutiny before they announce what parts of NEP-2020 would not be implemented in respective states.

Delhi education minister Manish Sisodia has criticized specific proposals in NEP, which aims to overhaul the board examination system. He said: “It says that it would make boards easy. Is that really what is required? What we need is to do away with the system of rote learning and encourage constant evaluation of children to ensure they have a grasp on concepts” 1. Chhattisgarh CM Bhupesh Baghel has termed it “centralisation of education”, “which goes against the federal and democratic structure”and said that students going abroad for higher studies would face an additional problem as colleges world over ask for 12 years of education and technically the children would have 11 years of formal school education ."
Education,"State education minister Bratya Basu welcomed the Supreme Court verdict that ordered the appointment of full-term vice-chancellors in the state-aided universities in consultation with the state government and the governor.
Supreme Court expressed its displeasure with the governor, who is also the chancellor of the universities, for appointing interim VCs without consulting the state government and delaying the formation of the search committee.
Supreme Court decided to take upon itself the responsibility of constituting the search committee and asked the state, the chancellor and the UGC to give three to five nominees each within a week.
State government had earlier passed an ordinance and a bill to regulate the appointment of VCs, which are pending the governor’s assent"
Education,"Conflict between the governor and the state government of West Bengal over the appointment of vice-chancellors in state-aided universities.

Claims that the governor, who is also the chancellor of the universities, has been making interim appointments without consulting the state government, which is responsible for initiating timely action and constituting the search committee.

Chief minister has threatened to block the release of funds to the new appointees and accused the governor of violating an informal understanding to treat education as a no-conflict zone.

Academic circles and students are suffering due to the political power struggle, which has resulted in vacancies, delays, and chaos in the higher education sector."
Education,"Nigerian chartered accountant, Abiodun Aremu, has urged students not to give up their struggle against the increase of school fees by the government and university authorities.

Aremu, who is also the secretary-general of the Joint Action Front (JAF), a coalition of civil society groups, said that education is a right and not a privilege for Nigerians, and that students have been battling the government over school fees since 1978.

Some examples of student protests against school fees hike in different universities, such as the University of Lagos, the University of Ilorin, and the Obafemi Awolowo University.

Aremu as saying that the government has failed to provide adequate funding and infrastructure for education, and that students should unite with other sections of the society to demand free and quality education for all."
Education,"Speech of K. Dorairaju, a progressive thinker, at the 8th State-level students conference of the All India Democratic Students Organsation (AIDSO) in Tumakuru, Karnataka.Dorairaju urged the students to continue their movement against the National Education Policy (NEP), which he said was privatising education and depriving poor children of their right to education.
Governments were implementing policies as the puppets of corporate capitalists, and that these policies could not be corrected without movements. He added that history had proved that students were the lifeblood of these historic movements.
Quotes V.N. Rajashekar, the All India president of AIDSO, who said that the current state government had cancelled the NEP as a result of the massive movement across the state with the slogan ‘Save Public Education’.
However, he said that it was alarming that the same government had proposed to merge government schools and give them to private ones, which was part of the NEP. He said that there was an urgent need for the students to unite and build a massive movement against this as well."
Education,"Rajasthan government committee, led by state higher education secretary Bhawani Detha, is set to propose a series of recommendations aimed at addressing the alarming rise in student suicides in Kota, India’s test-preparation hub.

One significant recommendation likely to be put forward by the committee is to limit the admission age for students in coaching centers to class 8, typically around 13 to 14 years old1. Additionally, they are expected to propose an “easy exit and refund policy” for students who wish to leave coaching institutes mid-course.

Committee’s recommendations aim to enforce policies rather than mere guidelines, and that this change will empower authorities to take action against stakeholders for any violations.

Committee may suggest implementing a 20-hour gatekeeper training program for coaching authorities, hostel owners, and paying guest accommodations, to identify students experiencing severe depression or displaying suicidal tendencies"
Education,"Opposition parties in West Bengal have criticized the state government for promoting privatisation of education through its new State Education Policy, 2023.
BJP and the SFI, the student wing of the CPI (M), have accused the state government of copying the National Education Policy, 2020, and of having money to hike the salary of ministers but not to spend on education.
State education policy has invited private funding for the education sector, saying that it is necessary to supplement public resources and to enhance the financial and academic capacity of educational institutions.
Some leaders and officials from the ruling Trinamool Congress, who have defended the policy and said that it is aimed at providing modern and holistic education to all students"
Education,"The Belgian Education Minister, Caroline Desir, has condemned a series of arson attacks on schools that have occurred recently. These attacks were in protest against a new mandatory sex education course, and Desir described them as acts of ""extreme brutality""

Eight schools have been targeted with arson or graffiti against the Education in Relational, Affective and Sexual Life (EVRAS) program. This program is based on a 300-page guide, which has been criticized by some parents and associations for its sexual content.

Desir defended the EVRAS program during her visit to a targeted school near the southern city of Charleroi, stating that it is there to protect children, not harm them, and that it is a public health system. More than 100,000 pupils as young as 11 years old in the Brussels and Walloon regions have already started taking part in EVRAS-related classes.

The government is investigating the attacks but has not provided details for security reasons.The anti-EVRAS movement plans a protest in Brussels on Sunday"
Education,"The National Capital Civil Services Authority (NCCSA) is set to meet on September 20 to discuss various issues. The issues include the posting of IAS officers, disciplinary action against some officials, and matters related to the construction of the Delhi Chief Minister’s residence.

The meeting will also address extravagant and obscure expenditure violations/circumvention of the Environment Protection/Heritage zonal plan during the construction of Chief Minister Arvind Kejriwal’s residence. Disciplinary action against officers involved in the demolition of a listed heritage monument, construction of a bungalow for the then CEO of Delhi Jal Board, irregularities in the construction of the Rani Jhansi flyover, and a Lokpal Bench Order dated September 15, 2020, will also be discussed1.

The NCCSA was formed in May to take calls on services matters, including the transfer and posting of Group ‘A’ officers and disciplinary action against officials concerned in the Delhi government12. The three-member panel is headed by Chief Minister Arvind Kejriwal and includes the chief secretary and the principal secretary (home) who acts as secretary of the body.

The NCCSA’s last meeting was held on June 29, and the next five meetings were postponed by the authority chairman."
Education,"The Belgian Education Minister, Caroline Desir, has condemned a series of arson attacks on schools that have occurred recently. These attacks were in protest against a new mandatory sex education course, and Desir described them as acts of ""extreme brutality""

Eight schools have been targeted with arson or graffiti against the Education in Relational, Affective and Sexual Life (EVRAS) program. This program is based on a 300-page guide, which has been criticized by some parents and associations for its sexual content.

Desir defended the EVRAS program during her visit to a targeted school near the southern city of Charleroi, stating that it is there to protect children, not harm them, and that it is a public health system. More than 100,000 pupils as young as 11 years old in the Brussels and Walloon regions have already started taking part in EVRAS-related classes.

The government is investigating the attacks but has not provided details for security reasons.The anti-EVRAS movement plans a protest in Brussels on Sunday"
Education,"Students from the Government High School in Janu, tehsil Basholi, blocked the Bani-Basholi road at Sheetal Nagar for two hours in protest against the shortage of teachers1. The protest was directed at the Chief Education Officer (CEO) Kathua, PL Thappa, ZEO Basholi, and the Education Department for their failure to fill up the vacant posts of teachers in the school.

The protesters, who were supported by PRI members and villagers, walked five kilometers on foot to Sheetal Nagar where they blocked the road. They raised slogans against the CEO, ZEO, and Education Department, demanding the fulfillment of vacant teacher posts as students are suffering due to this shortage in such a far-flung area.

The school currently has only six teachers against nineteen posts. The CEO of Kathua, PL Thappa, has recently transferred two more teachers from the school without posting replacements1. The protesters questioned how children could receive education without adequate teachers.

The ZEO Basholi arrived on the spot to listen to the grievances of students and assured them that a teacher would be posted soon. The protesters dispersed and traffic movement was restored on the road. However, they warned that if the vacant posts were not filled soon, they would launch another protest"
Agriculture,"A four-member Pakistani business delegation, who are shareholders of KNZ Enterprise Ghana Limited, a company that sells modern agricultural machinery, visited the Pakistan High Commissioner to Ghana and urged the government to promote agriculture through the deployment of machinery. They said this would help the government in its agricultural flagship policies to maximise production and enable farmers to reap higher dividends while applying mechanisation. They also encouraged the government and Ghanaian business entities to tap into economic opportunities in Pakistan to promote mutual cooperation in trade and business. They appealed to the government to reduce taxes on agricultural machinery and to process agricultural products to add more value. They said Pakistan has made significant advancements in the field of agriculture technology, especially in areas like irrigation, mechanisation and crop management, and that Ghana could benefit from adopting these technologies through partnership. They also suggested that collaborative research projects between Ghana and Pakistan could lead to the development of crop varieties better adapted to local conditions in both countries."
Agriculture,"Launch of a new online platform for agricultural trade in Ukraine, called Agroportex.Bio.
The platform is a joint initiative of the Ministry of Agrarian Policy and Food of Ukraine, the Food and Agriculture Organization of the United Nations (FAO), and the European Bank for Reconstruction and Development (EBRD).
Connect small and medium-sized farmers with local and international buyers, and to promote organic and sustainable agriculture in Ukraine.
Platform offers various services, such as online auctions, quality certification, logistics support, market information, and training.
Expected to increase the competitiveness and profitability of Ukrainian farmers, and to contribute to the country’s economic recovery after the COVID-19 pandemic"
Agriculture,"High number of farmer suicides in Maharashtra’s Marathwada region in 2023, especially in Beed district, the home of state Agriculture Minister Dhananjay Munde.
Official report that says 685 farmers have killed themselves in the region from January 1 to August 31, 2023, and 294 of these deaths occurred in the monsoon months of June, July and August.
Attributes the main reasons for the suicides to drought, crop failure, debt, and lack of government support.
Marathwada is currently facing a 20.7 per cent rainfall deficit and has received only 455.4 mm of rainfall till September 11, as against the average of 574.4 mm.
Farmers and activists who express their grief, anger, and frustration over the situation and demand more relief measures and policy changes from the government."
Agriculture,"Judgment by the Bombay High Court at Goa that held that civil courts have no jurisdiction to decide disputes related to the Goa Agricultural Tenancy Act, 1964.The judgment was delivered by a division bench of Justices MS Sonak and MS Jawalkar on a second appeal filed by a landlord against a tenant who had filed a suit for declaration and injunction in a civil court.
The landlord had challenged the validity of the tenancy certificate issued by the Mamlatdar in favour of the tenant under the Act, and sought to evict him from the agricultural land.
The civil court had dismissed the suit, holding that it had no jurisdiction to entertain the suit as the dispute was covered by the Act, and that the landlord should have approached the Administrative Tribunal under the Act.
The high court upheld the civil court’s decision, and observed that the Act is a special and self-contained legislation that provides for a complete machinery to deal with all matters relating to agricultural tenancy, including the issuance of tenancy certificates, determination of fair rent, eviction of tenants, etc.
The high court also noted that the Act has an overriding effect over any other law or contract inconsistent with it, and that the civil courts are expressly barred from entertaining any suit or proceeding in respect of any matter which the Mamlatdar or the Tribunal is empowered to decide under the Act.
The high court further said that the civil courts cannot interfere with the tenancy certificates issued by the Mamlatdar, as they are conclusive evidence of the facts stated therein, unless they are challenged before the Tribunal within one year from the date of issuance.
The high court concluded that the landlord’s suit was not maintainable in the civil court, and dismissed his appeal."
Agriculture,"US welcoming India’s move of reducing tariffs on several American agricultural products.
The article says that India agreed to lower tariffs on certain US products, such as frozen turkey, frozen duck, fresh and processed blueberries and cranberries, last week.
Move will expand economic opportunities for US agricultural producers in the Indian market and help bring more products from the US to customers in India.
Some US officials, such as US Agriculture Secretary Tom Vilsack, US Trade Representative Katherine Tai, and some US senators, who praised the agreement and said that it will strengthen the relationship between the two countries and contribute to their economic recovery after the COVID-19 pandemic.
Lifting of India’s retaliatory tariffs on some other US products, such as apples, chickpeas, lentils, almonds and walnuts, earlier this summer.
Mmove was announced during the meeting between US President Joe Biden and Indian Prime Minister Narendra Modi on September 8 in New Delhi ahead of the G20 Leaders’ Summit."
Agriculture,"Efforts of Goan farmers to influence the draft Agricultural Policy that is being prepared by the government.
Farmers from various talukas in South Goa have participated in public meetings organised by NGO Goyche Fudle Pilge Khatir (GFPK) to express their concerns and hopes for the policy.
Issues and demands raised by the farmers, such as delayed subsidies, marketing challenges, animal husbandry, wildlife reserves, crop compensation, improved farmers’ markets, promotion of Goan brands and local products, pension eligibility, land ownership, input credit, GST numbers, loans, crop costing, soil testing, sugar cane factory, youth involvement, fencing, tree cutting, land classification, research and development, irrigation facilities, Krishi Awards, etc.
Draft policy was prepared a decade ago by a 40-member committee headed by Advocate Narendra Sawaikar in 2012, but has not yet been submitted to the government for approval.
The article concludes that the farmers are keen on implementing the recommendations made by the draft policy to make the farming sector economically viable and robust enough to withstand the test of time"
Agriculture,"Signing of a memorandum of understanding (MoU) on comprehensive agricultural cooperation between Vietnam and China on September 26, 2023.
MoU was signed by Vietnamese Minister of Agriculture and Rural Development Le Minh Hoan and Chinese Minister of Agriculture and Rural Affairs Tang Renjian in Beijing, during the former’s visit to China from September 24 to 26.
MoU aims to enhance bilateral cooperation in various fields of agriculture, such as crop production, animal husbandry, fisheries, forestry, plant protection, animal health, quality management, trade promotion, and technology transfer.
Two ministers discussed the implementation of the protocol on rice export signed in 2019, and agreed to facilitate the export of Vietnamese fruits to China, such as longan, lychee, mango, dragon fruit, and pomelo.
Two sides also exchanged views on the situation and prospects of agricultural development in their respective countries, and expressed their willingness to cooperate in addressing common challenges, such as climate change, food security, and pandemic prevention."
Agriculture,"The article is about the launch of a new online platform for agricultural trade in India, called Agroportex.Bio.
The platform is a joint initiative of the Ministry of Agriculture and Farmers Welfare, the National Agricultural Cooperative Marketing Federation of India Ltd. (NAFED), and the National Centre for Organic Farming (NCOF).
The platform aims to connect organic farmers with buyers, processors, exporters, and consumers, and to promote organic farming in India.
The platform offers various services, such as online registration, quality certification, traceability, market linkages, price discovery, and e-commerce.
The platform is expected to benefit over 2.5 million organic farmers in India, and to increase their income and enhance their livelihoods.
The platform was launched by Union Minister of Agriculture and Farmers Welfare Narendra Singh Tomar on September 15, 2023, in New Delhi"
Agriculture,"Telangana Agriculture Minister S Niranjan Reddy on the availability of adequate stocks of all chemical fertilizers in the State.
Minister assured the farmers that the supplies of fertilizers were being closely monitored by the Agriculture officials at the State and district levels.
State had over 2.18 lakh metric tonnes of urea and 7.57 lakh metric tonnes of other fertilizers ready to meet the farm needs throughout the season.
Minister warned against creating artificial scarcity of fertilizers and appealed to the farmers not to be misled by false reports."
Agriculture,"Meeting of Karnataka Agriculture Minister N Cheluvarayaswamy with the farmers who were protesting against the release of Cauvery water to Tamil Nadu.
Minister urged the farmers not to protest and assured them that the government would stand by them and protect their interests.
Minister also appealed to the farmers to cooperate with the government in implementing the Supreme Court order to release 9,000 cusecs of water to Tamil Nadu till October 15.
Promised to provide adequate compensation to the farmers who had suffered crop losses due to drought and floods.
Farmers had staged a rasta roko (road blockade) on the Mysore-Bangalore highway near Mandya, demanding the government to stop the water release and declare the entire state as drought-hit."
Agriculture,"Replacing half of the animal products we eat with plant-based alternatives may reduce agricultural and land-use greenhouse gas (GHG) emissions by 31 per cent by 2050, and halt the degradation of forest and natural land.
Global food security and environmental impacts of plant-based meat and milk consumption at large scales that considers the complexity of food systems.
Engaged researchers at Impossible Foods, a company that develops plant-based substitutes for meat products, as a potential user of the data to ensure relevance and to address this gap in existing literature. The company also provided hypothetical recipes for the plant-based meat substitute products used in the analysis.
Additional climate and biodiversity benefits could accrue from reforesting land spared from livestock production when meat and milk products are substituted by plant-based alternatives, more than doubling the climate benefits and halving future declines of ecosystem integrity by 2050."
Agriculture,"Announcement of the four finalists for the position of president of the Kentucky Community and Technical College System (KCTCS), which includes Kentucky Agriculture Commissioner Ryan Quarles.

Quarles, who has been the Agriculture Commissioner since 2016, is also a former state representative and a graduate of Harvard University and Yale Law School.

Three finalists are Dr. Keith Bird, a former KCTCS chancellor and senior policy fellow at the Corporation for a Skilled Workforce; Dr. Koffi Akakpo, the president of Bluegrass Community and Technical College; and Dr. Greg Adkins, the president and CEO of the Tennessee College of Applied Technology in Nashville.

Finalists will participate in public forums at the KCTCS System Office in Versailles on September 27 and 28, where they will answer questions from the KCTCS Board of Regents, the college presidents, and the public.

KCTCS Board of Regents will select the new president on September 29, who will succeed Dr. Jay Box, who retired in June after serving as president since 2015"
Agriculture,"Objection of Delhi Lieutenant Governor Anil Baijal to the decision of the Delhi government to hike the rates of agricultural land in the Union Territory.
Delhi government had recently announced a historic move to increase the circle rates of agricultural land for the first time since 2008, aiming to categorize rates by regions and benefit local farmers.
LG, after examining the file, has now returned it with objections, saying that the decision was not in accordance with the law and that it would have adverse implications on land acquisition, development projects, and revenue collection.
Reports that this development is expected to reignite tensions between the LG and the Delhi government, who have been at loggerheads over various issues in the past.
Further developments on this matter are awaited, as the Delhi government has not yet responded to the LG’s objections."
Agriculture,"Fatal traffic accident that occurred in Urfa, southeastern Turkey, on September 14, 2023.
The accident involved a minibus that was carrying 20 agricultural workers to a field for work, and that hit a retaining wall on the road.
The accident resulted in the death of three workers and the injury of 17 others, some of whom were in critical condition.
Bodies of the deceased were taken to the morgue of the Şanlıurfa Forensic Medicine Institution, while the injured were treated at nearby hospitals.
Cites a report by the Health and Safety Labor Watch (İSİG), a group that monitors work-related deaths, that says that at least 52 agricultural and forestry workers were killed on the job in August, making up more than one fourth of all work-related deaths this month."
Agriculture,"
Judgment by the Bombay High Court at Goa that held that civil courts have no jurisdiction to decide disputes related to the Goa Agricultural Tenancy Act, 1964.
Delivered by a division bench of Justices MS Sonak and MS Jawalkar on a second appeal filed by a landlord against a tenant who had filed a suit for declaration and injunction in a civil court.
The landlord had challenged the validity of the tenancy certificate issued by the Mamlatdar in favour of the tenant under the Act, and sought to evict him from the agricultural land.
The civil court had dismissed the suit, holding that it had no jurisdiction to entertain the suit as the dispute was covered by the Act, and that the landlord should have approached the Administrative Tribunal under the Act.
High court upheld the civil court’s decision, and observed that the Act is a special and self-contained legislation that provides for a complete machinery to deal with all matters relating to agricultural tenancy, including the issuance of tenancy certificates, determination of fair rent, eviction of tenants, etc.
High court also noted that the Act has an overriding effect over any other law or contract inconsistent with it, and that the civil courts are expressly barred from entertaining any suit or proceeding in respect of any matter which the Mamlatdar or the Tribunal is empowered to decide under the Act.
High court further said that the civil courts cannot interfere with the tenancy certificates issued by the Mamlatdar, as they are conclusive evidence of the facts stated therein, unless they are challenged before the Tribunal within one year from the date of issuance.
High court concluded that the landlord’s suit was not maintainable in the civil court, and dismissed his appeal."
Agriculture,"Massive protest of farmers in Srirangapatna, a town in Karnataka, against the state’s Deputy Chief Minister D. K. Shivakumar.
Farmers are angry with Shivakumar’s decision to release water from reservoirs to Tamil Nadu, despite the low water levels and the drought situation in the region.
Farmers say that the water release is a betrayal of their interests and a violation of the Supreme Court order that allowed Karnataka to use the water for drinking purposes.
Farmers demand that the government should reconsider the water release policy and protect their agricultural needs.
Police trying to control the situation and prevent any violence"
Agriculture,"Meeting of Karnataka Agriculture Minister N Cheluvarayaswamy with the farmers who were protesting against the release of Cauvery water to Tamil Nadu.
The farmers are angry with the state’s Deputy Chief Minister D. K. Shivakumar’s decision to release water from reservoirs to Tamil Nadu, despite the low water levels and the drought situation in the region.
Farmers say that the water release is a betrayal of their interests and a violation of the Supreme Court order that allowed Karnataka to use the water for drinking purposes.
Farmers demand that the government should reconsider the water release policy and protect their agricultural needs.
Minister urged the farmers not to protest and assured them that the government would stand by them and protect their interests.
The Minister also appealed to the farmers to cooperate with the government in implementing the Supreme Court order to release 9,000 cusecs of water to Tamil Nadu till October 15.
The Minister also promised to provide adequate compensation to the farmers who had suffered crop losses due to drought and floods."
Agriculture,"Criticism of the Centre’s decision to ban the export of onions by the president of Shiromani Akali Dal (SAD) Sukhbir Singh Badal and the former Union minister Harsimrat Kaur Badal.
SAD leaders called the decision anti-farmer and anti-consumer, and said that it would hurt the interests of onion growers in Punjab and other states.
SAD leaders also accused the Centre of going against the state’s diversification policy, which encourages farmers to shift from water-intensive crops like paddy to less water-consuming crops like onion.
SAD leaders demanded that the Centre should immediately revoke the ban and allow the export of onions, which fetches a good price in the international market.
Centre had imposed the ban on September 14, citing a sharp rise in onion prices in the domestic market due to shortage of supply."
Agriculture,"Statement of Assam Agriculture Minister Atul Bora on the progress of oil palm cultivation in the state.
Minister claimed that Assam has witnessed a boost in oil palm plantation in the last five years, and that the state has become the second largest producer of oil palm in the country after Andhra Pradesh.
Minister also said that the state government has allocated Rs 100 crore for the promotion of oil palm cultivation, and that it has signed MoUs with six companies to provide technical and financial support to the farmers.
Minister highlighted the benefits of oil palm cultivation, such as higher income, lower dependence on imports, and environmental conservation.
Minister made these remarks while inaugurating an oil palm processing unit at Darrang district on September 15, 2023."
Agriculture,"Successful completion of a 10-month-long Swachhta Campaign by the Department of Agricultural Research and Education (DARE) and its associated bodies, such as the Indian Council of Agricultural Research (ICAR), the Krishi Vigyan Kendras (KVKs), the Central Agricultural Universities (CAUs), the Agricultural Scientists Recruitment Board (ASRB), and Agrinnovate India Limited.
Campaign was a sequel to the Special Campaign 2.0, which ran from October 2nd to October 31st, 2022, and that it aimed to promote cleanliness, good governance, and sustainable practices across various units of DARE.
Achievements and activities of the campaign, such as:
Resolving 1,363 public grievances and expediting 171 VIP references
Weeding 10,203 files and reclaiming 109,700 square feet of space
Generating INR 68,89,879 in revenue
Organizing 353 cleanliness and Swachhta campaigns
Transforming an abandoned land area into an Acupressure Park
Engaging in waste segregation, plastic-free initiatives, and composting techniques
The article also cites a report by the Health and Safety Labor Watch (İSİG), which says that at least 52 agricultural and forestry workers were killed on the job in August"
Agriculture,"Israeli Ambassador to Nigeria, Shimon Ben-Shoshan, who spoke about the potential of Israeli technology to help Nigeria’s agricultural sector.
The ambassador said that Israel has a lot of experience and expertise in agriculture, especially in irrigation, drip technology, greenhouse farming, dairy production, and aquaculture.
He said that Israel is willing to share its knowledge and innovations with Nigeria, and that there are already some ongoing collaborations between the two countries in the agricultural field.
Expressed his optimism and confidence in the future of Nigeria’s agricultural sector, and said that Israel is ready to partner and cooperate with Nigeria in achieving its agricultural goals"
Agriculture,"Launch of a new online platform for agricultural trade in Pakistan, called Agroportex.Bio.
The platform is a joint initiative of the Ministry of National Food Security and Research, the Pakistan Agricultural Research Council (PARC), and the Pakistan Agricultural Storage and Services Corporation (PASSCO).
Connect farmers with buyers, processors, exporters, and consumers, and to promote organic and sustainable agriculture in Pakistan.
Various services, such as online registration, quality certification, traceability, market linkages, price discovery, and e-commerce.
Expected to benefit over 8 million farmers in Pakistan, and to increase their income and enhance their livelihoods.
Federal Minister for National Food Security and Research Syed Fakhar Imam on September 15, 2023, in Islamabad."
Agriculture,"Exemption of LPG imports from agriculture cess by the Indian government.
The article says that the government had imposed a 15 per cent agri cess on imports of LPG, liquified propane and liquified butane in July, but has now fully exempted them from it effective September 11.
Exemption was announced by the Finance Ministry in a notification, and that it would benefit both consumers and producers of these products.
Cites a previous report by NDTV that said that the agri cess was levied to raise funds for agricultural infrastructure development, and that it was not passed on to the consumers as the government had reduced the basic customs duty on these products"
Agriculture,"History and challenges of Japanese American farmers on the California central coast, who have been cultivating strawberries for over a century.
Japanese American farmers are a minority within a minority, as they make up only about 5% of the state’s strawberry growers, but produce about 30% of the crop.
Japanese American farmers have faced discrimination and hardship throughout their history, such as the alien land laws that prevented them from owning land, the internment camps during World War II that forced them to abandon their farms, and the competition and consolidation in the industry that reduced their profits and opportunities.
Facing new challenges, such as the climate crisis, the labor shortage, the rising costs, and the pandemic.
Adapting and innovating to overcome these challenges, such as using organic and sustainable practices, adopting new technologies, diversifying their crops and markets, and engaging in community and advocacy work.
 Japanese American farmers are proud of their heritage and legacy, and hope to pass on their values and skills to the next generation."
Agriculture,"Official dedication and ribbon cutting for the National Bio- and Agro-Defense Facility (NBAF) in Manhattan, Kansas, which is a state-of-the-art lab that will research animal diseases that can also infect humans and develop vaccines and anti-virals.
NBAF is the replacement of the Plum Island Animal Disease Center off the coast of New York, which is more than six decades old, and that NBAF will investigate diseases like African Swine Fever, Nipah Virus, and foot and mouth disease, among others1
Mentions that NBAF will anchor the so-called “animal health corridor” between Manhattan, Kansas, and Columbia, Missouri, which is home to more than 300 animal health companies and accounts for 56% of total worldwide sales in the industry.
Reports that NBAF will extend its research beyond known pathogens to emerging diseases to better understand their impact on livestock and humans, and that the lab biosafety designation is the highest level possible, making it the first of its kind in the U.S. dedicated to studying animal diseases.
NBAF will also provide round-the-clock diagnostic testing to quickly identify suspected pathogens, and training to federal and state veterinarians."
Agriculture,"
Government’s decision to impose export restrictions on basmati rice to control prices and ensure adequate supply in the domestic market.
Government has set a minimum export price (MEP) of $1,200 per tonne on basmati rice shipments and imposed a 20 per cent duty on non-basmati parboiled rice exports.
Decision was taken in view of the rising domestic prices of rice due to low production and high demand ahead of the festive season.
Decision was aimed at preventing hoarding and speculation by traders and exporters, and at protecting the interests of farmers and consumers.
Announced by the Food Ministry in a notification on September 14, 2023, and that it would be effective immediately."
